Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
764947;Michałowice;Michalowice;Michalowice-Osiedle,Michałowice-Osiedle;P;PPLA3;PL;Poland;;78;1421;142104;;2699;;102;Europe/Warsaw;2011-07-31;Poland;52.17435,20.88089
766642;Łaziska;Laziska;;P;PPLA3;PL;Poland;;75;0612;061204;;519;;136;Europe/Warsaw;2010-10-16;Poland;51.14226,21.87919
767020;Kunów;Kunow;Kunov,Kunow,Kunuv,Kunów,ku nu fu,qwnwb,Кунов,Кунув,קונוב,庫努夫;P;PPLA3;PL;Poland;;84;2607;260705;;3078;;177;Europe/Warsaw;2010-10-16;Poland;50.96156,21.28058
768136;Korczyna;Korczyna;;P;PPLA3;PL;Poland;;80;1807;180705;;6100;;292;Europe/Warsaw;2010-09-25;Poland;49.71555,21.80941
769250;Kielce;Kielce;Kel'ce,Kel'cy,Kel'tsy,Kelcai,Kelce,Khai-ngi-chhai,Khái-ngì-chhái,Kielce,Kjelce,QKI,kai er cai,kielche,kyerutsue,kylch,kylsy,kylts,qyylzh,Келце,Кельце,Кельцы,Кјелце,Кјељце,קיילצה,קעלץ,كيلسي,کیئلتسہ,کیلتس,کیلچ,კელცე,キェルツェ,凯尔采,키엘체;P;PPLA;PL;Poland;;84;2661;266101;;208598;;267;Europe/Warsaw;2019-09-05;Poland;50.87033,20.62752
769591;Kańczuga;Kanczuga;Kan'chuga,Kanchuga,Kancuga,Kanczuga,Kańczuga,Kaņčuga,kan qiu jia,qnzwgh,Канчуга,Каньчуга,Кањчуга,קנצוגה,坎丘加;P;PPLA3;PL;Poland;;80;1814;181405;;3186;;210;Europe/Warsaw;2017-07-16;Poland;49.98346,22.41168
770762;Iwkowa;Iwkowa;;P;PPLA3;PL;Poland;;77;1202;120206;;2699;;287;Europe/Warsaw;2010-09-16;Poland;49.81716,20.59018
772366;Garbów;Garbow;;P;PPLA3;PL;Poland;;75;0609;060904;;2060;;188;Europe/Warsaw;2010-10-11;Poland;51.35517,22.32937
772528;Filipów;Filipow;Filipow,Filipuv,Filipów,Pilypavas,Филипув;P;PPL;PL;Poland;;81;2012;201202;;2234;;182;Europe/Warsaw;2015-01-15;Poland;54.18037,22.62076
772748;Działdowo;Dzialdowo;Dzhjaldovo,Dzialdovas,Dzialdowo,Działdowo,Dzjaldovo,Soldau,cea dx wx,gu wu duo wo,Ђалдово,Джялдово,Дзялдово,เจาดอวอ,賈烏多沃;P;PPLA3;PL;Poland;;85;2803;280302;;21127;;161;Europe/Warsaw;2011-07-31;Poland;53.23958,20.17004
775976;Bieniewice;Bieniewice;;P;PPL;PL;Poland;;78;1432;143201;;1129;;91;Europe/Warsaw;2010-11-27;Poland;52.18268,20.56306
776092;Białowieża;Bialowieza;Belovez,Belovezha,Bialovieza,Bialovieža,Bialowieza,Białowieża,Bilovezha,Bělověž,Vjoska Belavezha,Беловежа,Біловежа,Вёска Белавежа;P;PPLA3;PL;Poland;;81;2005;200502;;2670;;158;Europe/Warsaw;2011-07-31;Poland;52.7,23.86667
776403;Baranów Sandomierski;Baranow Sandomierski;Baranow,Baranow Sandomierski,Baranów,Baranów Sandomierski;P;PPLA3;PL;Poland;PL;80;1820;182001;;1426;;150;Europe/Warsaw;2010-10-14;Poland;50.49912,21.54204
3080004;Żory;Zory;Sohrau,Zhori,Zhory,Zori,Zoros,Zory,ch xrux,joli,jorui,ruo lei,Żory,Žori,Žoros,Žory,Жори,Жоры,ชอรือ,ジョルィ,若雷,조리;P;PPLA2;PL;Poland;;83;2479;247901;;63174;;251;Europe/Warsaw;2019-09-05;Poland;50.04523,18.70062
3080302;Żelistrzewo;Zelistrzewo;;P;PPL;PL;Poland;;82;2211;221107;;2340;;25;Europe/Warsaw;2010-10-21;Poland;54.6777,18.41738
3080590;Zator;Zator;Zator;P;PPLA3;PL;Poland;;77;1213;121309;;4779;;242;Europe/Warsaw;2010-10-17;Poland;49.99604,19.43799
3080705;Zaniemyśl;Zaniemysl;;P;PPLA3;PL;Poland;;86;3025;302505;;2200;;75;Europe/Warsaw;2010-10-16;Poland;52.15561,17.16228
3081419;Wolsztyn;Wolsztyn;Vol'shtin,Vol'shtyn,Volshhin,Volshtin,Volstina,Volština,Wollstein,Wolsstin,Wolsztyn,Wolßtin,wo er shen teng,Волштин,Волщин,Вольштин,Вольштын,وولشٹائین,沃尔什滕;P;PPLA2;PL;Poland;;86;3029;302903;;13689;;63;Europe/Warsaw;2020-06-21;Poland;52.11552,16.11712
3081471;Wolin;Wolin;Volin,Volina,Wolen,Wolin,Wollin,Wòlëń,wo lin,Волин,Волін,沃林;P;PPLA3;PL;Poland;PL;87;3207;320706;;12438;;6;Europe/Warsaw;2019-09-05;Poland;53.84214,14.61465
3082044;Wijewo;Wijewo;;P;PPLA3;PL;Poland;;86;3013;301306;;1200;;63;Europe/Warsaw;2010-10-16;Poland;51.91627,16.18552
3082101;Wierzchucino;Wierzchucino;;P;PPL;PL;Poland;;82;2211;221106;;1536;;14;Europe/Warsaw;2010-10-21;Poland;54.78797,18.00307
3082933;Tworków;Tworkow;;P;PPL;PL;Poland;;83;2411;241104;;2800;;209;Europe/Warsaw;2010-09-06;Poland;50.00559,18.23576
3082940;Twardawa;Twardawa;;P;PPL;PL;Poland;;79;1610;161002;;1029;;193;Europe/Warsaw;2010-10-20;Poland;50.34349,17.99097
3083103;Trzebnica;Trzebnica;Trebnitz,Trzebnica,Tsebnica,Tshebnica,Tshebnicja,Tšebņica,chbnyka,qie bu ni cha,Тшебница,Тшебниця,Тшебњица,چبنیکا,切布尼察;P;PPL;PL;Poland;;72;0220;022003;;12212;;181;Europe/Warsaw;2010-09-12;Poland;51.31076,17.06331
3083426;Tczew;Tczew;Derszewo,Dirschau,Dërszewò,Tceva,Tcevas,Tchev,Tczew,Tčeva,Tčevas,Тчев;P;PPLA2;PL;Poland;;82;2214;221401;;60133;;29;Europe/Warsaw;2014-06-27;Poland;54.09242,18.77787
3083826;Szczecinek;Szczecinek;Neustettin,Neustettiu,Scecineka,Scecinekas,Shchacinak,Shchechinek,Shchecinek,Shhecinek,Szczecenko,Szczecinek,Szczecënkò,shen qie qi nei ke,Ščecineka,Ščecinekas,Шчацінак,Шчечинек,Шчећинек,Щецинек,什切齊內克;P;PPLA3;PL;Poland;;87;3215;321501;;38496;;139;Europe/Warsaw;2019-09-05;Poland;53.70791,16.69937
3084237;Sulęcin;Sulecin;Cielecin,Sulencin,Zielenzig,Zuellenzig,Züllenzig,Суленцин;P;PPLA2;PL;Poland;;77;;;;10090;;78;Europe/Warsaw;2020-04-22;Poland;52.44429,15.11676
3085056;Śrem;Srem;Comuna de Srem,Comuna de Śrem,Gmina S'rem,Gmina Srem,Gmina Śrem,S'rem,Schrimm,Srem,Srim,Śrem,Срем,Сьрем,Ґміна Сьрем;P;PPLA2;PL;Poland;;86;3026;302604;;30404;;79;Europe/Warsaw;2020-04-22;Poland;52.08868,17.01508
3085130;Sosnowice;Sosnowice;;P;PPL;PL;Poland;;77;1218;121802;;1087;;229;Europe/Warsaw;2010-11-03;Poland;49.93995,19.71514
3085622;Sławięcice;Slawiecice;Ehrenforst,Slawecice,Slawensitz,Slawiecice,Sławięcice,Sławęcice;P;PPLX;PL;Poland;PL;79;1603;160301;;2770;;189;Europe/Warsaw;2010-09-25;Poland;50.37207,18.32176
3085761;Skorogoszcz;Skorogoszcz;Schurgast,Skorogoszcz,Szurgoszcz;P;PPL;PL;Poland;PL;79;1601;160104;;1200;;145;Europe/Warsaw;2010-10-21;Poland;50.75916,17.68198
3085781;Skoki;Skoki;Schokken,Skoki,si ke ji,Скоки,Скокі,斯科基;P;PPLA3;PL;Poland;PL;86;3028;302805;;3972;;85;Europe/Warsaw;2019-09-05;Poland;52.67222,17.16107
3085867;Skała;Skala;Skala,Skała,si ka wa,Скала,斯卡瓦;P;PPLA3;PL;Poland;;77;1206;120610;;3635;;417;Europe/Warsaw;2010-10-20;Poland;50.23052,19.85363
3086253;Sarnów;Sarnow;;P;PPL;PL;Poland;;83;2401;240106;;1791;;305;Europe/Warsaw;2010-09-06;Poland;50.3738,19.15061
3086379;Sączów;Saczow;;P;PPL;PL;Poland;;83;2401;240104;;1406;;306;Europe/Warsaw;2010-09-06;Poland;50.4352,19.03038
3086536;Ryczów;Ryczow;;P;PPL;PL;Poland;;77;1218;121806;;2605;;235;Europe/Warsaw;2010-10-17;Poland;49.98103,19.55017
3086861;Rozprza;Rozprza;;P;PPLA3;PL;Poland;;74;1010;101008;;1646;;194;Europe/Warsaw;2010-10-11;Poland;51.30266,19.6457
3087097;Rogowo;Rogowo;;P;PPLA3;PL;Poland;;73;0419;041905;;2127;;96;Europe/Warsaw;2010-09-16;Poland;52.72449,17.65117
3087576;Racławice;Raclawice;;P;PPL;PL;Poland;;77;1206;120604;;1540;;361;Europe/Warsaw;2010-09-10;Poland;50.19344,19.67686
3087708;Pszczółki;Pszczolki;Hohenstein,Pszczolki,Pszczółki;P;PPL;PL;Poland;PL;82;2204;220406;;4053;;17;Europe/Warsaw;2010-09-14;Poland;54.17304,18.69787
3088290;Porąbka;Porabka;;P;PPLA3;PL;Poland;;83;2402;240208;;3852;;311;Europe/Warsaw;2011-07-31;Poland;49.81716,19.21835
3089019;Pilchowice;Pilchowice;Bilchengrund,Pilchowice,Pilchowitz;P;PPL;PL;Poland;PL;83;2405;240504;;2919;;225;Europe/Warsaw;2010-09-06;Poland;50.21668,18.56132
3089093;Pierściec;Piersciec;Piersciec,Pierściec;P;PPL;PL;Poland;;83;2403;240310;;2111;;292;Europe/Warsaw;2010-09-08;Poland;49.83339,18.81409
3089310;Pcim;Pcim;;P;PPLA3;PL;Poland;;77;1209;120904;;4900;;324;Europe/Warsaw;2010-10-23;Poland;49.75166,19.97108
3089375;Paszowice;Paszowice;;P;PPL;PL;Poland;;72;0205;020505;;1429;;229;Europe/Warsaw;2010-09-09;Poland;51.01078,16.15273
3089541;Pakosławice;Pakoslawice;;P;PPLA3;PL;Poland;;79;1607;160708;;500;;186;Europe/Warsaw;2010-09-25;Poland;50.54474,17.36578
3089882;Osielec;Osielec;;P;PPL;PL;Poland;;77;1215;121505;;3000;;466;Europe/Warsaw;2010-09-22;Poland;49.68079,19.78243
3090127;Olszanka;Olszanka;;P;PPLA3;PL;Poland;;79;1601;160106;;447;;159;Europe/Warsaw;2010-09-25;Poland;50.79514,17.4789
3090528;Nowy Duninów;Nowy Duninow;Duninow Nowy,Duninow Nw,Duninów Nowy,Duninów Nw,Novy-Duninuv,Nowy Duninow,Nowy Duninów,Новы-Дунинув;P;PPLA3;PL;Poland;PL;78;1419;141909;;873;;57;Europe/Warsaw;2010-09-18;Poland;52.58271,19.47996
3091095;Nędza;Nedza;Buchenau,Klein Nensa,Nedza,Nendza,Nensa,Nędza;P;PPLA3;PL;Poland;PL;83;2411;241106;;3344;;191;Europe/Warsaw;2010-09-20;Poland;50.16112,18.31103
3092000;Miedzichowo;Miedzichowo;;P;PPLA3;PL;Poland;;86;3015;301503;;471;;67;Europe/Warsaw;2010-10-16;Poland;52.37581,15.95876
3092657;Lutomiersk;Lutomiersk;Comuna de Lutomiersk,Gmina Ljutomers'k,Gmina Lutomiersk,Ljutomersk,Лютомерск,Ґміна Лютомерськ;P;PPLA3;PL;Poland;;74;1008;100806;;1500;;161;Europe/Warsaw;2010-10-15;Poland;51.75376,19.21097
3092806;Lubsza;Lubsza;;P;PPLA3;PL;Poland;;79;1601;160105;;1375;;136;Europe/Warsaw;2010-09-25;Poland;50.91591,17.52173
3093458;Libertów;Libertow;;P;PPL;PL;Poland;;77;1206;120609;;1952;;314;Europe/Warsaw;2010-11-03;Poland;49.97242,19.89461
3093628;Leńcze;Lencze;Lencze,Lencze Gorne,Leńcze,Leńcze Górne;P;PPL;PL;Poland;;77;1218;121803;;1408;;307;Europe/Warsaw;2010-10-23;Poland;49.89895,19.73539
3093911;Lasek;Lasek;;P;PPL;PL;Poland;;77;1211;121109;;1086;;654;Europe/Warsaw;2010-10-30;Poland;49.50883,19.98078
3094802;Kraków;Krakow;Carcovia,Cracau,Cracaû,Cracovia,Cracovie,Cracow,Cracòvia,Cracóvia,KRK,Kraka,Krakau,Krakiv,Krakko,Krakkó,Krakobia,Krakov,Krakova,Krakovi,Krakovia,Krakovija,Krakovja,Krakovo,Krakow,Krakowo,Krakuw,Kraká,Krakòwò,Krakóvia,Kraków,Krakůw,Krakоv,Krokuva,ke la ke fu,keulakupeu,kraku f,krakupha,krakwf,kurakufu,qrqwb,Κρακοβία,Кракаў,Краков,Краковия,Краків,Կրակով,קראקע,קרקוב,كراكوف,کراکوف,क्राकूफ,กรากุฟ,ကရားကော့မြို့,კრაკოვი,クラクフ,克拉科夫,크라쿠프;P;PPLA;PL;Poland;;77;1261;126101;;755050;;219;Europe/Warsaw;2020-09-18;Poland;50.06143,19.93658
3096437;Kawęczyn;Kaweczyn;Comuna de Kaweczyn,Comuna de Kawęczyn,Gmina Kavenchin,Gmina Kaweczyn,Gmina Kawęczyn,Kavenchin,Кавенчин,Ґміна Кавенчин;P;PPLA3;PL;Poland;;86;3027;302704;;417;;134;Europe/Warsaw;2010-10-15;Poland;51.90923,18.53102
3096847;Kamesznica;Kamesznica;;P;PPL;PL;Poland;;83;2417;241709;;2806;;538;Europe/Warsaw;2010-09-06;Poland;49.56469,19.0212
3097896;Iłowa;Ilowa;Halbau,Ilova,Ilowa,Iłowa,Jilwa,Jiłwa,Stadt Halbau,xi wx wa,yi wo wa,Ілова,Илова,อีวอวา,伊沃瓦;P;PPL;PL;Poland;;76;0810;081004;;3892;;126;Europe/Warsaw;2021-11-19;Poland;51.5006,15.1998
3098033;Hażlach;Hazlach;Hazlach,Hażlach;P;PPL;PL;Poland;;83;2403;240308;;2175;;282;Europe/Warsaw;2010-09-06;Poland;49.80714,18.65178
3098938;Gołkowice;Golkowice;Golkowice,Gołkowice;P;PPL;PL;Poland;;83;2415;241505;;3582;;242;Europe/Warsaw;2010-09-06;Poland;49.91418,18.51419
3099878;Dziemiany;Dziemiany;Dzemione,Dzemiónë,Dziemiany;P;PPL;PL;Poland;;82;2206;220602;;1762;;163;Europe/Warsaw;2010-09-13;Poland;54.00636,17.76755
3102181;Budziszewice;Budziszewice;;P;PPLA3;PL;Poland;;74;1016;101603;;880;;201;Europe/Warsaw;2010-10-15;Poland;51.66739,19.93581
3102447;Brześć Kujawski;Brzesc Kujawski;Brest' Kujavskij,Brzesc Kujawski,Brześć Kujawski,Bzesca Kujavska,Bzhesc'-Kujavs'kij,Bzhesc'-Kujavskij,Bzheshc Kujavski,Bžesca Kujavska,Kujavijos Brestas,ku ya wei de qu bu re xi qi,Бжесць-Куявский,Бжесць-Куявський,Бжешћ Кујавски,Бресть Куявский,בזשץ קויאבסקי,برزےسچ کجوسکی,庫亞維地區布熱希奇;P;PPLA3;PL;Poland;;73;0418;041804;;4522;;78;Europe/Warsaw;2017-12-10;Poland;52.60532,18.90173
3102673;Brąszewice;Braszewice;;P;PPLA3;PL;Poland;;74;1014;101403;;1100;;170;Europe/Warsaw;2010-10-15;Poland;51.49902,18.44982
3103001;Bojszowy Nowe;Bojszowy Nowe;Bojszowy Nowe,Nowe Bojszowy;P;PPL;PL;Poland;PL;83;2414;241404;;1192;;242;Europe/Warsaw;2010-10-23;Poland;50.05284,19.05012
3103173;Bobowo;Bobowo;Bobovo,Bobowo,Бобово;P;PPL;PL;Poland;;82;2213;221304;;1271;;66;Europe/Warsaw;2010-09-13;Poland;53.88378,18.55681
3103411;Bielsk;Bielsk;;P;PPLA3;PL;Poland;;78;1419;141901;;2600;;134;Europe/Warsaw;2010-09-18;Poland;52.6718,19.805
3103736;Bedlno;Bedlno;Bedl'no,Bedlno,Бедльно;P;PPLA3;PL;Poland;;74;1002;100202;;640;;106;Europe/Warsaw;2010-10-15;Poland;52.20829,19.57592
3104115;Andrychów;Andrychow;Andrichovia,Andrihova,Andrikhov,Andrikhuv,Andrychow,Andrychuvas,Andrychuw,Andrychów,Andrychůw,Andrykhuv,Андрихов,Андрихув,Андрыхув,אנדריכוב;P;PPLA3;PL;Poland;;77;1218;121801;;21954;;327;Europe/Warsaw;2019-10-15;Poland;49.85497,19.33834
7303641;Jelcz Laskowice;Jelcz Laskowice;Jelcz-Laskowice;P;PPL;PL;Poland;;72;0215;021503;;15340;;128;Europe/Warsaw;2017-09-25;Poland;51.02134,17.31649
7535495;Chotcza;Chotcza;;P;PPLA3;PL;Poland;;78;1409;140901;;270;;127;Europe/Warsaw;2010-09-17;Poland;51.24043,21.77662
7576141;Rokiciny-Kolonia;Rokiciny-Kolonia;;P;PPL;PL;Poland;;74;1016;101607;;1300;;202;Europe/Warsaw;2010-10-15;Poland;51.66468,19.78312
3091874;Mieścisko;Miescisko;;P;PPL;PL;Poland;;86;3028;302804;;2500;;96;Europe/Warsaw;2010-10-01;Poland;52.74357,17.33213
3092461;Malec;Malec;;P;PPL;PL;Poland;;77;1213;121304;;1239;;270;Europe/Warsaw;2010-10-17;Poland;49.92106,19.2453
3092856;Luboń;Lubon;Liubonis,Ljubon,Ljubon',Lubon,Lubona,Luboń,Luboņa,Luboň,lu bang,Лубоњ,Любон,Любонь,盧邦;P;PPLA3;PL;Poland;;86;3021;302101;;26431;;60;Europe/Warsaw;2011-07-31;Poland;52.34705,16.89267
3092867;Lubomia;Lubomia;Lubomia;P;PPLA3;PL;Poland;;83;2415;241507;;3779;;202;Europe/Warsaw;2010-09-21;Poland;50.03972,18.3082
3092950;Lubień Kujawski;Lubien Kujawski;Lubien,Lubien Kujawski,Lubień,Lubień Kujawski;P;PPLA3;PL;Poland;PL;73;0418;041811;;1293;;126;Europe/Warsaw;2010-09-16;Poland;52.40574,19.1644
3093592;Leśna;Lesna;;P;PPL;PL;Poland;;83;2417;241706;;2093;;432;Europe/Warsaw;2010-09-06;Poland;49.67041,19.12763
3093675;Łęka Opatowska;Leka Opatowska;;P;PPLA3;PL;Poland;;86;3008;300804;;727;;170;Europe/Warsaw;2010-09-27;Poland;51.21231,18.1071
3093681;Łęgowo;Legowo;Langenau,Legowo,Łęgowo;P;PPL;PL;Poland;PL;82;2204;220404;;2850;;13;Europe/Warsaw;2010-10-21;Poland;54.22641,18.64277
3094045;Lachowice;Lachowice;;P;PPL;PL;Poland;;77;1215;121507;;2121;;428;Europe/Warsaw;2010-09-22;Poland;49.71555,19.47455
3094260;Kunice;Kunice;;P;PPL;PL;Poland;;72;0209;020904;;1100;;112;Europe/Warsaw;2010-09-09;Poland;51.22231,16.24809
3094871;Koźle;Kozle;Cosel,Kosel,Kossel,Kozle,Koźle,Kössel;P;PPLX;PL;Poland;PL;79;1603;160301;;14780;;171;Europe/Warsaw;2019-02-17;Poland;50.3356,18.14332
3095797;Koło;Kolo;Kola,Kolas,Kolo,Koło,Warthbrucken,Warthbrücken,ke wo,kouo,Кола,Коло,コウォ,科沃;P;PPLA2;PL;Poland;;86;3009;300901;;23493;;96;Europe/Warsaw;2019-09-05;Poland;52.20024,18.63865
3096048;Kłomnice;Klomnice;;P;PPLA3;PL;Poland;;83;2404;240405;;2802;;230;Europe/Warsaw;2010-10-21;Poland;50.92165,19.35679
3096078;Kłodawa;Klodawa;Kladow,Klodawa,Kłodawa;P;PPLA3;PL;Poland;;76;0801;080104;;1762;;51;Europe/Warsaw;2010-10-21;Poland;52.78595,15.21452
3096130;Kleszczewo;Kleszczewo;;P;PPLA3;PL;Poland;;86;3021;302106;;580;;87;Europe/Warsaw;2010-10-16;Poland;52.33377,17.17163
3096795;Kamieniec Ząbkowicki;Kamieniec Zabkowicki;Camenz,Kamenz,Kamieniec;P;PPL;PL;Poland;PL;72;0224;022403;;4200;;241;Europe/Warsaw;2010-09-12;Poland;50.52541,16.87921
3096986;Wielki Kack;Wielki Kack;Kack,Kack Wielki,Wielki Kack;P;PPL;PL;Poland;PL;82;2262;226201;;10012;;134;Europe/Warsaw;2012-12-04;Poland;54.46754,18.4881
3097813;Jabłonna;Jablonna;;P;PPL;PL;Poland;;86;3005;300504;;1001;;82;Europe/Warsaw;2010-10-09;Poland;52.20598,16.20741
3098626;Gostyń;Gostyn;;P;PPL;PL;Poland;;83;2408;240805;;3276;;254;Europe/Warsaw;2010-09-06;Poland;50.10528,18.88241
3098665;Gościno;Goscino;Gos'cino,Gosceno,Goscino,Goshchino,Goshcino,Gościno,Gross,Gross Jestin,Gòscëno,ge xi qi nuo,Госьцино,Гошчино,Гошћино,戈希齊諾;P;PPLA3;PL;Poland;PL;87;3208;320803;;2636;;40;Europe/Warsaw;2011-01-08;Poland;54.05123,15.65256
3098925;Golub-Dobrzyń;Golub-Dobrzyn;Goljub-Dobzhin,Goljub-Dobzhin',Golub,Golub-Dobrzyn,Golub-Dobrzyń,Golub-Dobzhin,Goluba-Dobzina,Goluba-Dobžiņa,ge lu bu-duo bu ren,gwlwb-dwbzyn,Голуб-Добжињ,Голюб-Добжин,Голюб-Добжинь,Ґолюб-Добжинь,גולוב-דובזין,戈盧布-多布任;P;PPLA3;PL;Poland;;73;0405;040501;;12937;;62;Europe/Warsaw;2010-09-14;Poland;53.11087,19.05381
3099120;Gniewkowo;Gniewkowo;Gnevkovo,Gniekowo,Gniewkowo,Gņevkovo,ge nie fu ke wo,Гневково,Гњевково,格涅夫科沃;P;PPLA3;PL;Poland;PL;73;0407;040703;;7224;;79;Europe/Warsaw;2011-07-31;Poland;52.89461,18.40785
756629;Tuczępy;Tuczepy;;P;PPLA3;PL;Poland;;84;2601;260107;;575;;216;Europe/Warsaw;2010-10-12;Poland;50.51676,20.99187
756938;Terespol;Terespol;Cjarehspal',Terespil',Terespol',Terespole,Terespolis,tai lei si bo er,teresuporu,Тересполь,Тереспіль,Цярэспаль,テレスポル,泰雷斯波爾;P;PPLA3;PL;Poland;;75;0601;060116;;6000;;131;Europe/Warsaw;2019-09-05;Poland;52.0755,23.61614
757033;Tarnobrzeg;Tarnobrzeg;Nova Tarnovia,QEP,Tarnobjeg,Tarnobrzeg,Tarnobrzyg,Tarnobzega,Tarnobzegas,Tarnobzhag,Tarnobzheg,Tarnobzhege,Tarnobžega,Tarnobžegas,ta er nuo bu re ge,taleunobeujekeu,tarnwbzk,tarunobujeku,trnwbzg,Тарнобжаг,Тарнобжег,Тарнобжеге,דזשיקאוו,טרנובזג,تارنوبزک,タルノブジェク,塔尔诺布热格,타르노브제크;P;PPLA2;PL;Poland;;80;1864;186401;;50459;;162;Europe/Warsaw;2019-09-05;Poland;50.57304,21.67937
757357;Szczytno;Szczytno;Ortel'sberg,Ortelsburg,Ortel’sberg,SZY,Scitno,Scytnas,Shchitno,Shhitno,Szczytno,Szczyton,shen qi te nuo,Ščitno,Ščytnas,Шчитно,Щитно,什奇特諾;P;PPLA3;PL;Poland;;85;2817;281706;;26044;;144;Europe/Warsaw;2013-05-11;Poland;53.56259,20.98747
757912;Stupsk;Stupsk;Stupsk,Ступск;P;PPLA3;PL;Poland;;78;1413;141306;;783;;133;Europe/Warsaw;2010-09-18;Poland;53.02258,20.4368
758633;Sokołów Małopolski;Sokolow Malopolski;Sokoliv-Malopol's'kij,Sokolov Malopolski,Sokolova Malopolska,Sokolow,Sokolow Malopolski,Sokoluv Malopolski,Sokoluv-Malopol'ski,Sokołów,Sokołów Małopolski,swqwlwb mʼlwpwlsqy,xiao bo lan de qu suo ke wu fu,Соколов Малополски,Соколув Малополски,Соколув-Малопольски,Соколів-Малопольський,סוקולוב מאלופולסקי,小波蘭地區索科武夫;P;PPLA3;PL;Poland;PL;80;1816;181611;;3975;;223;Europe/Warsaw;2016-01-14;Poland;50.22909,22.11968
759007;Skrzyszów;Skrzyszow;;P;PPLA3;PL;Poland;;77;1216;121608;;3656;;219;Europe/Warsaw;2010-09-16;Poland;49.99373,21.06139
759151;Skaryszew;Skaryszew;Skariseva,Skarishev,Skariševa,Skaryshev,Skaryszew,si ka lei xie fu,sqrysb,Скаришев,Скарышев,סקרישב,斯卡雷謝夫;P;PPLA3;PL;Poland;;78;1425;142510;;4135;;176;Europe/Warsaw;2010-10-16;Poland;51.31075,21.25233
759190;Sitno;Sitno;;P;PPLA3;PL;Poland;;75;0620;062009;;703;;213;Europe/Warsaw;2010-10-14;Poland;50.74944,23.3626
759301;Sieniawa;Sieniawa;Senava,Senjava,Seņava,Shenjava,Sieniawa,Sjenava,xie ni ya wa,Сенява,Сјењава,Шенява,שינאווא,שיניאווה,谢尼亚瓦;P;PPLA3;PL;Poland;;80;1814;181407;;2182;;176;Europe/Warsaw;2010-09-25;Poland;50.1779,22.60954
761258;Proszowice;Proszowice;Proshovice,Prosovice,Prošovice,pu luo shao wei cai,Прошовице,Прошовіце,普羅紹維采;P;PPLA2;PL;Poland;;77;1214;121405;;6146;;222;Europe/Warsaw;2010-10-20;Poland;50.19275,20.28909
761477;Porąbka Uszewska;Porabka Uszewska;Porabka,Porabka Uszewska,Porąbka,Porąbka Uszewska;P;PPL;PL;Poland;PL;77;1202;120204;;1255;;231;Europe/Warsaw;2010-10-17;Poland;49.9426,20.69052
763014;Osieck;Osieck;;P;PPLA3;PL;Poland;;78;1417;141706;;954;;112;Europe/Warsaw;2010-10-15;Poland;51.96653,21.41913
764531;Modliborzyce;Modliborzyce;Comuna de Modliborzyce,Gmina Modliborzyce,Gmina Modlibozhice,Modlibozhice,Модлибожице,Ґміна Модлібожице;P;PPLA3;PL;Poland;;75;0605;060506;;1904;;214;Europe/Warsaw;2010-10-14;Poland;50.75416,22.32945
765120;Masłów;Maslow;Maslow Pierwszy,Masłów Pierwszy;P;PPLA3;PL;Poland;;84;2604;260409;;1528;;295;Europe/Warsaw;2017-09-30;Poland;50.90065,20.72322
765639;Jeziorzany;Jeziorzany;Jeziorzany,Lysobyki,Przetoczno,Łysobyki;P;PPLA3;PL;Poland;;75;0608;060804;;780;;127;Europe/Warsaw;2010-10-16;Poland;51.60245,22.27667
765932;Lubaczów;Lubaczow;Ljubachiv,Ljubachov,Ljubachuv,Lubachov,Lubacova,Lubaczow,Lubaczów,Lubačova,Lyubachev,lu ba qiu fu,Лубачов,Любачов,Любачув,Любачів,לובאצוב,盧巴丘夫;P;PPLA2;PL;Poland;;80;1809;180901;;12595;;216;Europe/Warsaw;2010-09-28;Poland;50.157,23.12339
766073;Łochów;Lochow;Lochow,Lohova,Lokhov,Lokhuv,wo hu fu,Лохов,Лохув,沃胡夫;P;PPLA3;PL;Poland;;78;1433;143305;;6486;;97;Europe/Warsaw;2019-10-10;Poland;52.53076,21.68158
766191;Lipinki;Lipinki;Lipinki,Lipniki;P;PPL;PL;Poland;;77;1205;120505;;2157;;311;Europe/Warsaw;2010-09-10;Poland;49.67296,21.29288
766522;Łęki Górne;Leki Gorne;;P;PPL;PL;Poland;;80;1803;180306;;1700;;243;Europe/Warsaw;2010-10-17;Poland;49.97386,21.17426
767627;Kraśniczyn;Krasniczyn;Krasnichin,Krosiczyn,Краснічин;P;PPLA3;PL;Poland;;75;0606;060606;;447;;199;Europe/Warsaw;2021-08-03;Poland;50.93171,23.34929
767883;Kowale Oleckie;Kowale Oleckie;Kovale-Olecki,Kowahlen,Kowahlen Kreis Treuburg,Kowale,Kowale Oleckie,Reimannswalde,Ковале-Олецки;P;PPL;PL;Poland;;85;2813;281303;;2209;;203;Europe/Warsaw;2010-09-09;Poland;54.16354,22.41666
